Date,Volume(Adjusted),Open,High,Low,Close,Adj Close,Volume,Result
29/6/2010,178139.72,20727.44922,20738.15039,20190.88086,20248.90039,20248.90039,1781397200,0
30/6/2010,158807.17,19985.7207,20143.16016,19971.26953,20128.99023,20128.99023,1588071700,1
2/7/2010,137462.71,20059.56055,20161.99023,19803.2207,19905.32031,19905.32031,1374627100,0
5/7/2010,125161.58,19809.06055,19913.40039,19793.4707,19842.19922,19842.19922,1251615800,1
6/7/2010,120449.85,19777.83008,20084.11914,19777.83008,20084.11914,20084.11914,1204498500,1
7/7/2010,108358.4,19948.15039,19948.15039,19800.23047,19857.07031,19857.07031,1083584000,0
8/7/2010,113790,20231.15039,20236.17969,20002.00977,20050.56055,20050.56055,1137900000,0
9/7/2010,167357.45,20142.7793,20418.31055,20116.51953,20378.66016,20378.66016,1673574500,1
12/7/2010,167548.13,20476.01953,20539.60938,20368.61914,20467.42969,20467.42969,1675481300,0
13/7/2010,130926.54,20485.10938,20529.41016,20378.99023,20431.06055,20431.06055,1309265400,0
14/7/2010,156298.41,20722.2207,20722.2207,20512.24023,20560.81055,20560.81055,1562984100,0
15/7/2010,159116.4,20530.28906,20665.61914,20226.25977,20255.61914,20255.61914,1591164000,0
16/7/2010,164812.33,20293.60938,20313.74023,20173.49023,20250.16016,20250.16016,1648123300,0
19/7/2010,104073.44,20007.88086,20127.56055,20007.88086,20090.94922,20090.94922,1040734400,1
20/7/2010,116803.12,20075.7207,20403.00977,20075.7207,20264.58984,20264.58984,1168031200,1
21/7/2010,111558.32,20377.59961,20494.17969,20334.34961,20487.23047,20487.23047,1115583200,1
22/7/2010,95175.74,20487.49023,20592.46094,20384.73047,20589.69922,20589.69922,951757400,1
23/7/2010,164127.13,20847.84961,20847.84961,20728.41016,20815.33008,20815.33008,1641271300,0
26/7/2010,113965.26,20944.63086,20963.08008,20826.98047,20839.91016,20839.91016,1139652600,0
27/7/2010,111809.46,20965.53906,21008.7793,20824.05078,20973.39063,20973.39063,1118094600,1
28/7/2010,135037.08,20961.55078,21199.55078,20902.16016,21091.17969,21091.17969,1350370800,1
29/7/2010,101433.68,21091.16992,21130.74023,20970.92969,21093.82031,21093.82031,1014336800,1
30/7/2010,94716.61,21008.46094,21095.90039,20945.63086,21029.81055,21029.81055,947166100,1
2/8/2010,164632.06,21221.42969,21439.2207,21221.42969,21412.78906,21412.78906,1646320600,1
3/8/2010,141967.51,21610.17969,21610.17969,21409.81055,21457.66016,21457.66016,1419675100,0
4/8/2010,124302.98,21567.33008,21621.82031,21427.50977,21549.88086,21549.88086,1243029800,0
5/8/2010,94091.26,21577.13086,21618.58008,21462.23047,21551.7207,21551.7207,940912600,0
6/8/2010,130918.2,21575.94922,21722.38086,21456.74023,21678.80078,21678.80078,1309182000,1
9/8/2010,99990.16,21640.5293,21805.93945,21622.11914,21801.58984,21801.58984,999901600,1
10/8/2010,125724.82,21764.23047,21765.58008,21446.80078,21473.59961,21473.59961,1257248200,0
11/8/2010,147589.83,21542.26953,21643.24023,21239.16992,21294.53906,21294.53906,1475898300,0
12/8/2010,169569.32,21039.41992,21124.98047,20926.48047,21105.71094,21105.71094,1695693200,1
13/8/2010,123038.92,21095.16992,21205.67969,21012.50977,21071.57031,21071.57031,1230389200,0
16/8/2010,105381.55,20881.94922,21209.46094,20881.94922,21112.11914,21112.11914,1053815500,1
17/8/2010,67173.67,21081.31055,21161.73047,21015.00977,21137.42969,21137.42969,671736700,1
18/8/2010,128260.64,21167.88086,21277.11914,20968.69922,21022.73047,21022.73047,1282606400,0
19/8/2010,133644.29,21094.69922,21297.61914,21023.30078,21072.46094,21072.46094,1336442900,0
20/8/2010,109693.73,20929.7207,20997.39063,20868.24023,20981.82031,20981.82031,1096937300,1
23/8/2010,85793.42,20963.25,21035.00977,20845.69922,20889.00977,20889.00977,857934200,0
24/8/2010,124393.92,20759.34961,20937.5293,20651.26953,20658.71094,20658.71094,1243939200,0
25/8/2010,122448.29,20603.57031,20667.30078,20512.7793,20634.98047,20634.98047,1224482900,1
26/8/2010,102656.8,20603.17969,20664.75977,20567.33008,20612.06055,20612.06055,1026568000,1
27/8/2010,121273.41,20563.08984,20670.57031,20552.55078,20597.34961,20597.34961,1212734100,1
30/8/2010,105659.25,20797.00977,20832.35938,20668.81055,20737.2207,20737.2207,1056592500,0
31/8/2010,132932.6,20539.2207,20608.55078,20372.28906,20536.49023,20536.49023,1329326000,0
1/9/2010,111488.24,20570.51953,20649.44922,20529.86914,20623.83008,20623.83008,1114882400,1
2/9/2010,127229.56,20864.40039,20938.28906,20819.60938,20868.91992,20868.91992,1272295600,1
3/9/2010,134090.97,20918.81055,21028.66016,20860.89063,20971.5,20971.5,1340909700,1
6/9/2010,159955.89,21155.91016,21398.08984,21139.78906,21355.76953,21355.76953,1599558900,1
7/9/2010,116380.44,21419.91016,21435.58008,21313.25977,21401.78906,21401.78906,1163804400,0
8/9/2010,195662.44,21213.19922,21214.81055,21066.68945,21088.85938,21088.85938,1956624400,0
9/9/2010,108656.13,21169.82031,21248.58008,21122.73047,21167.26953,21167.26953,1086561300,0
10/9/2010,112539.04,21310.7207,21332.43945,21092.81055,21257.39063,21257.39063,1125390400,0
13/9/2010,203523.54,21396.90039,21714.35938,21395.57031,21658.34961,21658.34961,2035235400,1
14/9/2010,151550.59,21760.73047,21763.73047,21656.44922,21696.03906,21696.03906,1515505900,0
15/9/2010,110411.76,21819.94922,21819.94922,21633.07031,21725.64063,21725.64063,1104117600,0
16/9/2010,148234.87,21694.21094,21726.00977,21525.71094,21691.44922,21691.44922,1482348700,0
17/9/2010,188936.12,21744.5293,21988.86914,21713.66992,21970.85938,21970.85938,1889361200,1
20/9/2010,121507.71,21918.44922,22009.09961,21874.41992,21977.33984,21977.33984,1215077100,1
21/9/2010,127948.95,22118.58008,22118.58008,21950.68945,22002.58984,22002.58984,1279489500,0
22/9/2010,130838.27,22077.38086,22229.17969,22021.59961,22047.71094,22047.71094,1308382700,0
24/9/2010,129737.8,21972.88086,22155.66992,21956.75977,22119.42969,22119.42969,1297378000,1
27/9/2010,152232.01,22351.33008,22407.23047,22292.53906,22340.83984,22340.83984,1522320100,0
28/9/2010,153438.53,22329.82031,22371.59961,22091.13086,22109.94922,22109.94922,1534385300,0
29/9/2010,194555.76,22314.56055,22439.18945,22300.08984,22378.66992,22378.66992,1945557600,1
30/9/2010,232990.28,22287.08008,22381.33008,22202.42969,22358.16992,22358.16992,2329902800,1
4/10/2010,259198.9,22542.35938,22734.88086,22542.35938,22618.66016,22618.66016,2591989000,1
5/10/2010,182043.64,22532.03906,22670.81055,22504.05078,22639.14063,22639.14063,1820436400,1
6/10/2010,326648.68,23006.19922,23023.13086,22872.41992,22880.41016,22880.41016,3266486800,0
7/10/2010,217519.6,22996.73047,22996.73047,22824.05078,22884.32031,22884.32031,2175196000,0
8/10/2010,155942.87,22861.15039,23093.76953,22861.15039,22944.17969,22944.17969,1559428700,1
11/10/2010,206703.96,23169.13086,23302.28906,23151.61914,23207.31055,23207.31055,2067039600,1
12/10/2010,165548.28,23161.21094,23254.14063,23055.60938,23121.69922,23121.69922,1655482800,0
13/10/2010,251452.38,23329.32031,23471.66016,23035.57031,23457.68945,23457.68945,2514523800,1
14/10/2010,414452.36,23685.25977,23866.86914,23614.40039,23852.16992,23852.16992,4144523600,1
15/10/2010,359496.88,23733.78906,23862.53906,23650.30078,23757.63086,23757.63086,3594968800,1
18/10/2010,226383.96,23693.11914,23716.48047,23467.44922,23469.38086,23469.38086,2263839600,0
19/10/2010,161614.62,23551.31055,23768.08984,23551.31055,23763.73047,23763.73047,1616146200,1
20/10/2010,263944.62,23423.82031,23689.99023,23307.49023,23556.5,23556.5,2639446200,1
21/10/2010,171351.96,23736.78906,23736.78906,23450.83008,23649.48047,23649.48047,1713519600,0
22/10/2010,125933.21,23647.32031,23667.41992,23465.75977,23517.53906,23517.53906,1259332100,0
25/10/2010,144173.27,23551.14063,23781.88086,23519.16016,23627.91016,23627.91016,1441732700,1
26/10/2010,140131.2,23727.63086,23727.63086,23546.33008,23601.24023,23601.24023,1401312000,0
27/10/2010,188265.24,23543.73047,23708.66992,23148.17969,23164.58008,23164.58008,1882652400,0
28/10/2010,133372.54,23290.53906,23290.53906,23136.9707,23210.85938,23210.85938,1333725400,0
29/10/2010,190504.68,23177.68945,23222.34961,22880.67969,23096.32031,23096.32031,1905046800,0
1/11/2010,170950.88,23366.82031,23656.65039,23366.82031,23652.93945,23652.93945,1709508800,1
2/11/2010,162216.72,23608.17969,23724.86914,23566.88086,23671.41992,23671.41992,1622167200,1
3/11/2010,269960.92,23802.06055,24163.83984,23684.99023,24144.66992,24144.66992,2699609200,1
4/11/2010,231584.36,24377.07031,24550.08008,24345.92969,24535.63086,24535.63086,2315843600,1
5/11/2010,281514.2,24905.42969,24931.84961,24732.90039,24876.82031,24876.82031,2815142000,0
8/11/2010,181129.1,24838.2207,24988.57031,24732.51953,24964.36914,24964.36914,1811291000,1
9/11/2010,225816.96,24858.33984,24963.25977,24687.30078,24710.59961,24710.59961,2258169600,0
10/11/2010,194542.52,24672.5,24692.53906,24421.0293,24500.60938,24500.60938,1945425200,0
11/11/2010,179574.44,24598.81055,24887.58008,24505.15039,24700.30078,24700.30078,1795744400,1
12/11/2010,209344.04,24404.91016,24608.66016,24187.26953,24222.58008,24222.58008,2093440400,0
15/11/2010,166853.39,24371.76953,24382.14063,24002.65039,24027.17969,24027.17969,1668533900,0
16/11/2010,192382.04,24009.83984,24085.23047,23578.86914,23693.01953,23693.01953,1923820400,0
17/11/2010,217139,23432.23047,23618.24023,23192.49023,23214.46094,23214.46094,2171390000,0
18/11/2010,171826.12,23437.80078,23671.50977,23327.28906,23637.39063,23637.39063,1718261200,1
19/11/2010,190379.58,23625.31055,23686.41992,23252.33008,23605.71094,23605.71094,1903795800,0
22/11/2010,164973.96,23499.63086,23592.76953,23419.41016,23524.01953,23524.01953,1649739600,1
23/11/2010,217481.72,23290.2793,23322.16992,22871.10938,22896.14063,22896.14063,2174817200,0
24/11/2010,146428.82,23107.43945,23166.68945,22971.21094,23023.85938,23023.85938,1464288200,0
25/11/2010,127844.61,23110.01953,23283.2207,23037.85938,23054.67969,23054.67969,1278446100,0
26/11/2010,113401.39,23033,23107.66992,22782.98047,22877.25,22877.25,1134013900,0
29/11/2010,121155.83,22832.05078,23187.75,22785.2793,23166.2207,23166.2207,1211558300,1
30/11/2010,171136.44,23122.40039,23199.43945,22844.5293,23007.99023,23007.99023,1711364400,0
1/12/2010,162221.68,22973.80078,23325.78906,22842.11914,23249.80078,23249.80078,1622216800,1
2/12/2010,172708.52,23554.75,23575.38086,23388.74023,23448.7793,23448.7793,1727085200,0
3/12/2010,163826.11,23555.75977,23611.03906,23286.53906,23320.51953,23320.51953,1638261100,0
6/12/2010,144827.64,23507.19922,23612.25,23213.71094,23237.68945,23237.68945,1448276400,0
7/12/2010,139504.53,23177.40039,23475.28906,23101.81055,23428.15039,23428.15039,1395045300,1
8/12/2010,146911.88,23362.66016,23374.36914,22998.33984,23092.51953,23092.51953,1469118800,0
9/12/2010,135904.06,23167.86914,23269.35938,23083.16016,23171.80078,23171.80078,1359040600,1
10/12/2010,135197.44,23091.51953,23202.28906,22965.90039,23162.91016,23162.91016,1351974400,1
13/12/2010,110857.76,23362.32031,23490.17969,23233.40039,23317.60938,23317.60938,1108577600,0
14/12/2010,100593.36,23451.40039,23453.41992,23328.00977,23431.18945,23431.18945,1005933600,0
15/12/2010,173162.88,23371.33984,23371.33984,22876.88086,22975.34961,22975.34961,1731628800,0
16/12/2010,149010.87,22949.7793,22992.07031,22598.96094,22668.7793,22668.7793,1490108700,0
17/12/2010,142626.74,22660.88086,22732.61914,22519.60938,22714.84961,22714.84961,1426267400,1
20/12/2010,117556.37,22708.42969,22716.7793,22392.66992,22639.08008,22639.08008,1175563700,0
21/12/2010,126203.3,22711.46094,23025.4707,22671.60938,22993.85938,22993.85938,1262033000,1
22/12/2010,119135.71,23039.84961,23160.43945,22990.68945,23045.18945,23045.18945,1191357100,1
23/12/2010,73992.96,23139.58008,23151.38086,22867.92969,22902.9707,22902.9707,739929600,0
24/12/2010,53178.42,22932.5,22948.25,22776.61914,22833.80078,22833.80078,531784200,0
28/12/2010,103103.24,22553.15039,22684.83008,22529.25977,22621.73047,22621.73047,1031032400,1
29/12/2010,79650.32,22725.38086,22981.51953,22663.80078,22969.30078,22969.30078,796503200,1
30/12/2010,97994.34,22987.83984,23111.26953,22890.56055,22999.33984,22999.33984,979943400,1
31/12/2010,64310.96,23079.83984,23102.05078,23012.5,23035.44922,23035.44922,643109600,0
3/1/2011,106692.99,23135.64063,23443.5293,23057.51953,23436.05078,23436.05078,1066929900,1
4/1/2011,133069.34,23477.31055,23695.60938,23408.08984,23668.48047,23668.48047,1330693400,1
5/1/2011,127776.81,23650.17969,23773.98047,23579.74023,23757.82031,23757.82031,1277768100,1
6/1/2011,114768.9,23861.2207,23861.2207,23698.38086,23786.30078,23786.30078,1147689000,0
7/1/2011,128734.59,23744.0293,23880.76953,23654.03906,23686.63086,23686.63086,1287345900,0
10/1/2011,108709.07,23715.4707,23783.83008,23481.80078,23527.25977,23527.25977,1087090700,0
11/1/2011,117181.52,23606.75977,23855.83008,23512.2207,23760.33984,23760.33984,1171815200,1
12/1/2011,159287.62,23857.16992,24168.35938,23857.16992,24125.60938,24125.60938,1592876200,1
13/1/2011,232323.2,24347.33984,24378.81055,24208.44922,24238.98047,24238.98047,2323232000,0
14/1/2011,153163.08,24273.61914,24347.25977,24187.90039,24283.23047,24283.23047,1531630800,1
17/1/2011,120906.6,24364.07031,24364.07031,24098.0293,24156.9707,24156.9707,1209066000,0
18/1/2011,128650.37,24189.83008,24382.00977,24104.33984,24153.98047,24153.98047,1286503700,0
19/1/2011,135674.49,24321.25,24434.40039,24243.88086,24419.61914,24419.61914,1356744900,1
20/1/2011,153122.73,24248.32031,24248.32031,23963.85938,24003.69922,24003.69922,1531227300,0
21/1/2011,133521.64,23913.18945,24130.16016,23840.28906,23876.85938,23876.85938,1335216400,0
24/1/2011,120191.25,23970.30078,23970.30078,23751.7207,23801.7793,23801.7793,1201912500,0
25/1/2011,103888.7,23891.67969,23999.10938,23769.46094,23788.83008,23788.83008,1038887000,0
26/1/2011,131821.51,23802.88086,23976.36914,23662.17969,23843.24023,23843.24023,1318215100,1
27/1/2011,158515.95,23771.11914,24023.67969,23734.69922,23779.61914,23779.61914,1585159500,1
28/1/2011,150189.06,23763.74023,23763.74023,23580.41992,23617.01953,23617.01953,1501890600,0
31/1/2011,196280,23314.68945,23520.53906,23285.59961,23447.33984,23447.33984,1962800000,1
1/2/2011,136260.57,23451.61914,23552.23047,23422.7207,23482.94922,23482.94922,1362605700,1
2/2/2011,108749.79,23700.16016,23922.74023,23671.50977,23908.96094,23908.96094,1087497900,1
7/2/2011,148097.96,23981.74023,23981.74023,23530.80078,23553.58984,23553.58984,1480979600,0
8/2/2011,168318.8,23613.49023,23616.83008,23396.16992,23484.30078,23484.30078,1683188000,0
9/2/2011,226554.52,23535.41016,23591.5,23128.7207,23164.0293,23164.0293,2265545200,0
10/2/2011,250194.26,23035.64063,23069.41992,22668.01953,22708.61914,22708.61914,2501942600,0
11/2/2011,197313,22752.55078,22861.5293,22446.66992,22828.91992,22828.91992,1973130000,1
14/2/2011,162369.55,22920.28906,23187.82031,22899.58008,23121.06055,23121.06055,1623695500,1
15/2/2011,0,23037.0293,23104.98047,22881.16016,22899.7793,22899.7793,0,0
16/2/2011,128927.52,23015.39063,23183.2793,22809.00977,23156.9707,23156.9707,1289275200,1
17/2/2011,144711.64,23173.48047,23320.42969,23079.4707,23301.83984,23301.83984,1447116400,1
18/2/2011,214190.66,23342.66992,23614.60938,23316.30078,23595.24023,23595.24023,2141906600,1
21/2/2011,122604.74,23500.10938,23585.63086,23444.76953,23485.41992,23485.41992,1226047400,0
22/2/2011,173618.04,23170.51953,23170.51953,22938.13086,22990.81055,22990.81055,1736180400,0
23/2/2011,128720.73,22983.36914,23055.4707,22837.08984,22906.90039,22906.90039,1287207300,0
24/2/2011,150622.74,22856.7793,23036.92969,22575.99023,22601.03906,22601.03906,1506227400,0
25/2/2011,140348.88,22727.03906,23091.32031,22712.96094,23012.36914,23012.36914,1403488800,1
28/2/2011,178274.12,22900.15039,23388.32031,22886.36914,23338.01953,23338.01953,1782741200,1
1/3/2011,180251.16,23317.96094,23478.69922,23244.10938,23396.41992,23396.41992,1802511600,1
2/3/2011,149198.51,23114.42969,23114.42969,22915.65039,23048.66016,23048.66016,1491985100,0
3/3/2011,164336.05,23102.83008,23329.38086,23097.15039,23122.41992,23122.41992,1643360500,1
4/3/2011,185506.04,23406.76953,23506.66992,23374.59961,23408.85938,23408.85938,1855060400,1
7/3/2011,132112.02,23257.14063,23491.71094,23229.07031,23313.18945,23313.18945,1321120200,1
8/3/2011,178272.6,23401.49023,23731.89063,23307.69922,23711.69922,23711.69922,1782726000,1
9/3/2011,202849.54,23863.92969,23934.07031,23775.69922,23810.10938,23810.10938,2028495400,0
10/3/2011,140605.87,23818.64063,23818.64063,23564.94922,23614.89063,23614.89063,1406058700,0
11/3/2011,167101.84,23437.5,23514.73047,23105.99023,23249.7793,23249.7793,1671018400,0
14/3/2011,120115.72,23207.15039,23345.88086,23078.93945,23345.88086,23345.88086,1201157200,1
15/3/2011,296902.12,23110.71094,23110.71094,22253.4707,22678.25,22678.25,2969021200,0
16/3/2011,177500.7,22814.5,22814.5,22541.55078,22700.88086,22700.88086,1775007000,0
17/3/2011,170052.28,22237.24023,22393.98047,22123.25977,22284.42969,22284.42969,1700522800,1
18/3/2011,202499.4,22387.98047,22464.34961,22273.69922,22300.23047,22300.23047,2024994000,0
21/3/2011,174494.16,22401.06055,22711.83984,22395.30078,22685.2207,22685.2207,1744941600,1
22/3/2011,145041.27,22732.94922,22880.58984,22654.2207,22857.90039,22857.90039,1450412700,1
23/3/2011,138328.01,22797.93945,22849.23047,22714.85938,22825.40039,22825.40039,1383280100,1
24/3/2011,184843,23005.49023,23050.86914,22890.83008,22915.2793,22915.2793,1848430000,0
25/3/2011,269638.72,23135.38086,23179.25977,23068.08984,23158.66992,23158.66992,2696387200,1
28/3/2011,198909.2,23114.07031,23261.67969,22952.42969,23068.18945,23068.18945,1989092000,0
29/3/2011,135292.64,22997.34961,23137.15039,22965.33984,23060.35938,23060.35938,1352926400,1
30/3/2011,204397.12,23192.78906,23505.10938,23180.91992,23451.42969,23451.42969,2043971200,1
31/3/2011,233883.4,23618.06055,23618.06055,23450.46094,23527.51953,23527.51953,2338834000,0
1/4/2011,219068.26,23664.48047,23827.21094,23474.33984,23801.90039,23801.90039,2190682600,1
4/4/2011,206854.6,23917.00977,24164.36914,23917.00977,24150.58008,24150.58008,2068546000,1
6/4/2011,211340.28,24182.83008,24322.25977,24102.59961,24285.05078,24285.05078,2113402800,1
7/4/2011,158971.97,24317.82031,24368.75977,24195.60938,24281.80078,24281.80078,1589719700,0
8/4/2011,159608.41,24306.43945,24468.64063,24251.74023,24396.07031,24396.07031,1596084100,1
11/4/2011,150679.71,24394.99023,24466.4707,24250.05078,24303.07031,24303.07031,1506797100,0
12/4/2011,160920.65,24142.55078,24142.55078,23916.55078,23976.36914,23976.36914,1609206500,0
13/4/2011,159854.14,23981.05078,24200.32031,23842.28906,24135.0293,24135.0293,1598541400,1
14/4/2011,121904.82,23951.88086,24070.75977,23912.26953,24014,24014,1219048200,1
15/4/2011,128055.05,24086.55078,24236.53906,23902.0293,24008.07031,24008.07031,1280550500,0
18/4/2011,128080.77,23977.86914,24145.42969,23769.48047,23830.31055,23830.31055,1280807700,0
19/4/2011,146187.87,23654.85938,23654.85938,23468.19922,23520.61914,23520.61914,1461878700,0
20/4/2011,123645.22,23709.28906,23904.76953,23682.78906,23896.09961,23896.09961,1236452200,1
21/4/2011,151500.25,24090.55078,24185.49023,24031.41992,24138.31055,24138.31055,1515002500,1
26/4/2011,113625.92,23964.61914,24070.0293,23844.30078,24007.38086,24007.38086,1136259200,1
27/4/2011,124510.27,24193.2793,24260.76953,23825.13086,23892.83984,23892.83984,1245102700,0
28/4/2011,157058.08,24103.0293,24132.05078,23761.13086,23805.63086,23805.63086,1570580800,0
29/4/2011,146849.27,23729.76953,23808.92969,23633.74023,23720.81055,23720.81055,1468492700,0
3/5/2011,130901.9,23794.85938,23924.48047,23599.2793,23633.25,23633.25,1309019000,0
4/5/2011,188076.88,23582.59961,23582.59961,23230.38086,23315.24023,23315.24023,1880768800,0
5/5/2011,156105.65,23228.00977,23348.33008,23167.92969,23261.60938,23261.60938,1561056500,1
6/5/2011,128279.72,23035.93945,23207.43945,22985.66016,23159.14063,23159.14063,1282797200,1
9/5/2011,100855.76,23249.98047,23392.69922,23239.15039,23336,23336,1008557600,1
11/5/2011,130874.24,23509.00977,23509.00977,23233.41992,23291.80078,23291.80078,1308742400,0
12/5/2011,121353.05,23112.13086,23127.98047,22985.53906,23073.75977,23073.75977,1213530500,0
13/5/2011,123165.46,23120,23295.0293,22888.08008,23276.26953,23276.26953,1231654600,1
16/5/2011,107606.3,23054.06055,23134.64063,22937.14063,22960.63086,22960.63086,1076063000,0
17/5/2011,92637.08,22896.19922,22967.88086,22768.0293,22901.08008,22901.08008,926370800,1
18/5/2011,106741.19,22968.61914,23057.7207,22924.46094,23011.14063,23011.14063,1067411900,1
19/5/2011,114641.06,23125.2793,23248.13086,23031.59961,23163.38086,23163.38086,1146410600,1
20/5/2011,79808.2,23215.61914,23242.63086,23147.41992,23199.39063,23199.39063,798082000,0
23/5/2011,148717.8,22942.96094,22942.96094,22691.33008,22711.01953,22711.01953,1487178000,0
24/5/2011,100785.12,22693.09961,22754.44922,22631.13086,22730.7793,22730.7793,1007851200,1
25/5/2011,123136.53,22558.33008,22767.00977,22519.66016,22747.2793,22747.2793,1231365300,1
26/5/2011,96047.78,22848.06055,22943.84961,22796.13086,22900.78906,22900.78906,960477800,1
27/5/2011,150455.09,22939.94922,23150.59961,22859.98047,23118.07031,23118.07031,1504550900,1
30/5/2011,79287.38,23117.80078,23257.84961,23086.05078,23184.32031,23184.32031,792873800,1
31/5/2011,214036.2,23380.28906,23707.94922,23371.48047,23684.13086,23684.13086,2140362000,1
1/6/2011,159046.48,23686.76953,23706,23598.39063,23626.42969,23626.42969,1590464800,0
2/6/2011,130546.44,23280.05078,23317.78906,23210.94922,23253.83984,23253.83984,1305464400,0
3/6/2011,195951.4,23338.75977,23338.75977,22932.48047,22949.56055,22949.56055,1959514000,0
7/6/2011,148729.28,22762.21094,22928.96094,22730.11914,22868.66992,22868.66992,1487292800,1
8/6/2011,202614.4,22757.61914,22757.61914,22607.08984,22661.63086,22661.63086,2026144000,0
9/6/2011,244273.16,22628.13086,22647.30078,22372.93945,22609.83008,22609.83008,2442731600,0
10/6/2011,170132.24,22641.61914,22674.80078,22297.93945,22420.36914,22420.36914,1701322400,0
13/6/2011,127323.59,22172.60938,22508.5,22156.81055,22508.08008,22508.08008,1273235900,1
14/6/2011,150224,22298.4707,22642.46094,22298.4707,22496,22496,1502240000,1
15/6/2011,126184.82,22532.83984,22598.75977,22327,22343.76953,22343.76953,1261848200,0
16/6/2011,187597.64,22048.2793,22065.46094,21874.89063,21953.10938,21953.10938,1875976400,0
17/6/2011,198557.48,21969.67969,21971.24023,21628.33008,21695.25977,21695.25977,1985574800,0
20/6/2011,139541.72,21770.78906,21897.34961,21508.76953,21599.50977,21599.50977,1395417200,0
21/6/2011,214131.88,21783.85938,21875.16016,21656.06055,21850.58984,21850.58984,2141318800,1
22/6/2011,143157.22,22044.16016,22047.84961,21837.83984,21859.9707,21859.9707,1431572200,0
23/6/2011,178366.08,21777.10938,21905.09961,21632.86914,21759.14063,21759.14063,1783660800,0
24/6/2011,195602.08,21843.75977,22182.75,21783.73047,22171.94922,22171.94922,1956020800,1
27/6/2011,127193.56,21888.03906,22099.28906,21888.03906,22041.76953,22041.76953,1271935600,1
28/6/2011,139156.95,22168.92969,22206.08984,21952.36914,22061.7793,22061.7793,1391569500,0
29/6/2011,150469.52,22229.83984,22237.09961,22022.06055,22061.17969,22061.17969,1504695200,0
30/6/2011,168681.92,22233.69922,22464.05078,22174.60938,22398.09961,22398.09961,1686819200,1
4/7/2011,153736.34,22813.25,22817.5,22728.65039,22770.4707,22770.4707,1537363400,0
5/7/2011,109292.24,22821.75,22821.75,22707.09961,22747.94922,22747.94922,1092922400,0
6/7/2011,952777.28,22645.34961,22737.5,22509.17969,22517.55078,22517.55078,9527772800,0
7/7/2011,147756.41,22587.5,22707.36914,22523.92969,22530.17969,22530.17969,1477564100,0
8/7/2011,142658.96,22706.24023,22835.0293,22677.9707,22726.42969,22726.42969,1426589600,1
11/7/2011,152509.7,22598.61914,22598.61914,22307.2207,22347.23047,22347.23047,1525097000,0
12/7/2011,238465.56,22092.57031,22092.57031,21648.39063,21663.16016,21663.16016,2384655600,0
13/7/2011,166878.41,21794.36914,21935.67969,21718.81055,21926.88086,21926.88086,1668784100,1
14/7/2011,167025.97,21936.86914,21945.01953,21747.44922,21940.19922,21940.19922,1670259700,1
15/7/2011,126048.94,21872.56055,21974.57031,21774.94922,21875.38086,21875.38086,1260489400,1
18/7/2011,122440.61,21727.92969,22026.59961,21727.92969,21804.75,21804.75,1224406100,1
19/7/2011,141918.93,21805,21909.53906,21611.16016,21902.40039,21902.40039,1419189300,1
20/7/2011,150094.04,22072.89063,22088.24023,21871.96094,22003.68945,22003.68945,1500940400,0
21/7/2011,158476.17,22058.63086,22090.55078,21857.0293,21987.28906,21987.28906,1584761700,0
22/7/2011,204790.7,22231.59961,22449.10938,22231.59961,22444.80078,22444.80078,2047907000,1
25/7/2011,133494.75,22287.36914,22330.19922,22217.40039,22293.28906,22293.28906,1334947500,1
26/7/2011,175380.84,22285.03906,22581.56055,22262.46094,22572.08008,22572.08008,1753808400,1
27/7/2011,148420.49,22489.69922,22635.38086,22469.17969,22541.68945,22541.68945,1484204900,1
28/7/2011,148573.26,22246.69922,22572.30078,22231.07031,22570.74023,22570.74023,1485732600,1
29/7/2011,128759.73,22544.50977,22623.00977,22323.16016,22440.25,22440.25,1287597300,0
1/8/2011,144394.59,22739.55078,22808.33008,22651,22663.36914,22663.36914,1443945900,0
2/8/2011,158778.2,22532.76953,22623.2207,22387.91992,22421.46094,22421.46094,1587782000,0
3/8/2011,226216.2,22015.66992,22041.86914,21882.7793,21992.7207,21992.7207,2262162000,0
4/8/2011,154801.96,22019.91992,22087.11914,21725.66992,21884.74023,21884.74023,1548019600,0
5/8/2011,353365.72,20939.40039,21017.7207,20643.25977,20946.14063,20946.14063,3533657200,1
8/8/2011,267841.38,20409.00977,20572.50977,20044.36914,20490.57031,20490.57031,2678413800,1
9/8/2011,463676.6,19209.69922,20158.55078,18868.10938,19330.69922,19330.69922,4636766000,1
10/8/2011,293532.88,19993.7793,20105.86914,19672.66016,19783.66992,19783.66992,2935328800,0
11/8/2011,275171.2,19319.42969,19728.88086,19269.41016,19595.14063,19595.14063,2751712000,1
12/8/2011,215620.56,19955.82031,19955.82031,19575,19620.00977,19620.00977,2156205600,0
15/8/2011,182718.88,20056.7793,20264.33008,19924.56055,20260.09961,20260.09961,1827188800,1
16/8/2011,177690.68,20344.75,20431.85938,20140.31055,20212.08008,20212.08008,1776906800,0
17/8/2011,156256.23,20318.36914,20504.38086,20214.7207,20289.0293,20289.0293,1562562300,0
18/8/2011,156846.1,20261.21094,20342.24023,19969.21094,20016.26953,20016.26953,1568461000,0
19/8/2011,211064.2,19478.82031,19595.91992,19314.41992,19399.91992,19399.91992,2110642000,0
22/8/2011,255369.54,19465.30078,19666.83984,19047.64063,19486.86914,19486.86914,2553695400,1
